noEvo	discrate	delta	Thorizon	tau	hyper	T	year	p	meanm	H_B	recruits	ssb	accessible	costs	surplus	totalnumber	n11	n12	n13	n14	n15	n16	n17	n18	n19	n110	n21	n22	n23	n24	n25	n26	n27	n28	n29	n210	n31	n32	n33	n34	n35	n36	n37	n38	n39	n310	n41	n42	n43	n44	n45	n46	n47	n48	n49	n410	n51	n52	n53	n54	n55	n56	n57	n58	n59	n510	n61	n62	n63	n64	n65	n66	n67	n68	n69	n610	h11	h12	h13	h14	h15	h16	h17	h18	h19	h110	h21	h22	h23	h24	h25	h26	h27	h28	h29	h210	h31	h32	h33	h34	h35	h36	h37	h38	h39	h310	h41	h42	h43	h44	h45	h46	h47	h48	h49	h410	h51	h52	h53	h54	h55	h56	h57	h58	h59	h510	h61	h62	h63	h64	h65	h66	h67	h68	h69	h610
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	33	0.225000	50.125000	48.419485	410.341576	70.628777	196.504620	58.574283	58.809976	280.253555	44.282548	31.020975	16.358243	6.682756	2.134112	0.531686	0.102301	0.014948	0.001625	0.000135	55.301838	42.221295	24.238418	10.771917	3.740137	1.012631	0.211648	0.033580	0.003962	0.000358	14.151070	11.390685	6.896363	3.233571	1.184458	0.337946	0.074255	0.012339	0.001515	0.000141	1.515750	1.300264	0.838990	0.419284	0.163611	0.049647	0.011568	0.002030	0.000261	0.000025	0.000219	0.000201	0.000138	0.000074	0.000030	0.000009	0.000001	0.000000	0.000000	0.000000	0.000985	0.001055	0.000897	0.000599	0.000305	0.000116	0.000032	0.000006	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.036470	2.312425	1.320582	0.582227	0.200064	0.053512	0.011041	0.001730	0.000202	0.000018	5.063895	4.064447	2.446273	1.136933	0.411819	0.116024	0.025167	0.004133	0.000503	0.000047	2.848230	2.435497	1.561205	0.772730	0.297962	0.089250	0.020533	0.003563	0.000456	0.000045	0.275321	0.252070	0.172900	0.091531	0.037716	0.012052	0.002950	0.000543	0.000074	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	34	0.225000	50.125000	48.430765	407.492264	70.056485	194.245554	58.587928	59.338612	276.119251	43.868008	30.656367	16.084401	6.520110	2.061000	0.507318	0.096359	0.013902	0.001495	0.000124	54.690894	41.649870	23.785460	10.486692	3.603412	0.963830	0.198865	0.031160	0.003638	0.000328	13.929868	11.180565	6.729259	3.127498	1.132840	0.319160	0.069229	0.011367	0.001383	0.000128	1.521117	1.300694	0.833772	0.412681	0.159128	0.047664	0.010965	0.001902	0.000243	0.000023	0.033663	0.030820	0.021140	0.011191	0.004611	0.001473	0.000360	0.000065	0.000008	0.000000	0.000794	0.000847	0.000717	0.000477	0.000242	0.000092	0.000025	0.000005	0.000002	0.000000	0.000022	0.000015	0.000008	0.000003	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	2.945192	2.240074	1.275468	0.559584	0.191042	0.050729	0.010395	0.001620	0.000189	0.000017	4.953108	3.965353	2.373861	1.094341	0.392235	0.109166	0.023378	0.003792	0.000457	0.000043	2.841371	2.422362	1.543368	0.757049	0.288617	0.085357	0.019385	0.003324	0.000422	0.000041	0.330145	0.301091	0.205073	0.107488	0.043759	0.013801	0.003335	0.000606	0.000081	0.000009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	0	0.250000	51.250000	79.479536	556.024376	101.785225	435.246365	96.148416	72.657697	1161.708952	57.966460	173.899381	231.865841	180.340098	90.170049	30.056683	6.679263	0.954180	0.079515	0.002945	26.171043	78.513128	104.684171	81.421022	40.710511	13.570170	3.015593	0.430799	0.035900	0.001330	2.677541	8.032624	10.710165	8.330129	4.165064	1.388355	0.308523	0.044075	0.003673	0.000136	0.327584	0.982753	1.310337	1.019151	0.509576	0.169859	0.037746	0.005392	0.000449	0.000017	0.066615	0.199844	0.266459	0.207246	0.103623	0.034541	0.007676	0.001097	0.000091	0.000003	0.017309	0.051927	0.069236	0.053850	0.026925	0.008975	0.001994	0.000285	0.000024	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.167266	2.835792	3.683263	2.863079	1.445067	0.489132	0.111128	0.016438	0.001463	0.000065	1.782199	5.626614	7.875507	6.415782	3.353085	1.166093	0.269887	0.040092	0.003469	0.000133	0.690451	2.174071	3.035720	2.467640	1.287082	0.446782	0.103231	0.015312	0.001324	0.000052	0.093805	0.291713	0.402684	0.323881	0.167282	0.057542	0.013183	0.001941	0.000167	0.000007	0.011190	0.034481	0.047189	0.037648	0.019297	0.006590	0.001500	0.000220	0.000019	0.000001	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	1	0.250000	51.250000	91.378218	656.101551	125.587191	440.274857	110.542555	75.526359	703.611018	29.430738	60.959685	72.118845	51.644852	24.114564	7.564630	1.594541	0.219170	0.018193	0.000768	34.146953	82.957689	107.749443	83.755947	42.273688	14.308977	3.250908	0.480870	0.042796	0.001909	5.663258	17.879577	25.025841	20.387301	10.655030	3.705470	0.857614	0.127398	0.011023	0.000423	0.156286	0.492109	0.687147	0.558560	0.291336	0.101130	0.023366	0.003465	0.000299	0.000011	0.013141	0.040866	0.056413	0.045373	0.023434	0.008060	0.001846	0.000271	0.000022	0.000000	0.011307	0.034841	0.047683	0.038042	0.019498	0.006658	0.001514	0.000221	0.000018	0.000000	0.000002	0.000002	0.000003	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	1.299479	2.513176	3.048911	2.287343	1.128107	0.375660	0.084581	0.012580	0.001166	0.000060	2.016000	5.408341	7.416558	6.031237	3.169109	1.112823	0.261437	0.039837	0.003631	0.000164	1.021646	3.426971	5.078833	4.367378	2.402709	0.877388	0.212745	0.033041	0.002984	0.000120	0.039770	0.131308	0.191894	0.162966	0.088658	0.032050	0.007701	0.001187	0.000106	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	2	0.250000	51.250000	98.624913	713.326947	140.200051	435.238167	119.309065	82.262134	570.618099	27.135868	43.268488	46.882151	32.107028	14.590595	4.499536	0.942149	0.131110	0.011503	0.000575	34.390249	66.510311	80.688351	60.533717	29.854955	9.941704	2.238403	0.332929	0.030862	0.001591	8.531567	22.887715	31.386348	25.523768	13.411445	4.709388	1.106381	0.168588	0.015365	0.000691	0.506078	1.697571	2.515832	2.163408	1.190197	0.434619	0.105384	0.016366	0.001477	0.000058	0.000004	0.000017	0.000025	0.000021	0.000011	0.000003	0.000000	0.000000	0.000000	0.000000	0.010557	0.032955	0.045690	0.036924	0.019169	0.006630	0.001527	0.000226	0.000019	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.305027	2.168774	2.519904	1.877952	0.935381	0.318134	0.073972	0.011539	0.001153	0.000068	2.204078	4.863559	6.309540	4.977696	2.560474	0.884384	0.205469	0.031319	0.002940	0.000150	1.327361	3.855217	5.613278	4.819508	2.663402	0.980500	0.240783	0.038231	0.003616	0.000167	0.103119	0.369170	0.581606	0.529792	0.307781	0.118349	0.030142	0.004906	0.000464	0.000020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	3	0.250000	51.250000	100.676620	724.513217	143.148530	423.508401	121.791068	86.108158	535.261571	29.389308	42.072918	44.265313	30.446137	14.105553	4.479131	0.974370	0.142453	0.013373	0.000748	36.538632	60.722130	70.553186	52.579595	26.189135	8.907233	2.071082	0.323081	0.032281	0.001910	9.504390	20.972558	27.207896	21.464739	11.041232	3.813627	0.886021	0.135051	0.012679	0.000645	1.106872	3.214825	4.680855	4.018939	2.220983	0.817628	0.200785	0.031880	0.003014	0.000139	0.000003	0.000013	0.000021	0.000019	0.000011	0.000003	0.000000	0.000000	0.000000	0.000000	0.008185	0.025552	0.035427	0.028631	0.014864	0.005141	0.001184	0.000175	0.000015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.321187	1.989457	2.240698	1.670661	0.843861	0.293507	0.070275	0.011379	0.001195	0.000077	2.385996	4.468911	5.530162	4.301305	2.213847	0.773036	0.183548	0.029068	0.002926	0.000172	1.523298	3.719122	5.158982	4.310688	2.335828	0.846452	0.205526	0.032581	0.003156	0.000163	0.225524	0.699091	1.082061	0.984143	0.574314	0.222635	0.057425	0.009556	0.000946	0.000046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	4	0.250000	51.250000	97.985470	707.150039	138.585141	407.650998	118.535516	85.600753	522.740716	31.924625	42.418229	43.467183	29.929980	14.040411	4.545898	1.013915	0.152940	0.014964	0.000897	39.531470	59.526878	67.044319	49.988140	25.249310	8.782064	2.102704	0.340483	0.035763	0.002296	10.222782	19.147016	23.693941	18.428911	9.485209	3.312065	0.786411	0.124543	0.012533	0.000737	1.454896	3.552119	4.927324	4.117122	2.230940	0.808443	0.196296	0.031117	0.003013	0.000155	0.000015	0.000049	0.000076	0.000069	0.000040	0.000015	0.000003	0.000000	0.000000	0.000000	0.006346	0.019812	0.027470	0.022201	0.011526	0.003986	0.000918	0.000136	0.000012	0.000000	0.000006	0.000008	0.000008	0.000005	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	1.425022	1.978359	2.149976	1.589632	0.804840	0.282167	0.068360	0.011251	0.001212	0.000082	2.616625	4.348227	5.189380	4.023999	2.095542	0.747553	0.182904	0.030167	0.003216	0.000208	1.726792	3.592032	4.755790	3.905054	2.106128	0.766379	0.188658	0.030791	0.003167	0.000188	0.296425	0.772418	1.139009	1.008162	0.576875	0.220130	0.056140	0.009327	0.000945	0.000052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	5	0.250000	51.250000	94.182932	685.185618	132.917387	391.727222	113.935488	83.947538	509.196121	34.165841	42.147786	41.592589	28.300736	13.255051	4.308044	0.968265	0.147863	0.014784	0.000931	42.429247	58.904554	64.014348	47.330409	23.963652	8.401358	2.035385	0.334983	0.036079	0.002440	11.001848	18.282534	21.819240	16.919285	8.810905	3.143158	0.769037	0.126837	0.013519	0.000875	1.606183	3.341144	4.423619	3.632303	1.959024	0.712850	0.175480	0.028640	0.002944	0.000174	0.000035	0.000094	0.000139	0.000123	0.000070	0.000026	0.000006	0.000000	0.000000	0.000000	0.004922	0.015367	0.021309	0.017224	0.008943	0.003093	0.000712	0.000105	0.000009	0.000000	0.000001	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.560524	2.014907	2.104623	1.535113	0.775586	0.273102	0.066801	0.011170	0.001236	0.000088	2.869529	4.344953	5.003085	3.854878	2.018460	0.728616	0.181203	0.030533	0.003356	0.000230	1.912966	3.498356	4.455266	3.634775	1.976371	0.732232	0.185244	0.031453	0.003434	0.000226	0.327261	0.726572	1.022617	0.889483	0.506585	0.194109	0.050189	0.008584	0.000924	0.000058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	6	0.250000	51.250000	90.799742	666.075120	128.078868	377.071454	109.842758	82.404524	493.590466	36.069804	41.524130	39.323549	26.347144	12.298040	4.011695	0.910269	0.141308	0.014527	0.000967	44.954665	58.044281	60.628780	44.222651	22.342628	7.867359	1.924365	0.321779	0.035597	0.002541	11.758624	17.804547	20.501410	15.796340	8.271151	2.985687	0.742525	0.125116	0.013753	0.000943	1.693833	3.097614	3.944909	3.218406	1.749975	0.648353	0.164023	0.027849	0.003039	0.000199	0.000038	0.000086	0.000121	0.000105	0.000059	0.000022	0.000005	0.000000	0.000000	0.000000	0.003821	0.011928	0.016542	0.013374	0.006946	0.002403	0.000553	0.000081	0.000007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.688920	2.046497	2.054143	1.475940	0.743781	0.263186	0.065085	0.011077	0.001260	0.000095	3.111131	4.354614	4.825053	3.675550	1.924519	0.699026	0.175764	0.030117	0.003402	0.000246	2.074696	3.426920	4.207176	3.411405	1.867011	0.701227	0.180815	0.031488	0.003564	0.000250	0.345114	0.673601	0.911934	0.788111	0.452517	0.176542	0.046911	0.008347	0.000953	0.000066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	7	0.250000	51.250000	87.535047	649.059780	123.841568	363.503761	105.893373	80.808121	478.298384	37.718563	40.897643	37.214669	24.548569	11.427963	3.747040	0.859992	0.135951	0.014370	0.001004	47.135540	57.115048	57.328440	41.191552	20.757942	7.345160	1.816424	0.309141	0.035155	0.002637	12.426837	17.393698	19.272779	14.681303	7.687133	2.792130	0.702058	0.120297	0.013586	0.000983	1.769001	2.921983	3.587273	2.908754	1.591917	0.597904	0.154172	0.026847	0.003038	0.000212	0.000046	0.000092	0.000124	0.000107	0.000061	0.000023	0.000005	0.000000	0.000000	0.000000	0.002968	0.009260	0.012844	0.010386	0.005395	0.001867	0.000430	0.000063	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.817036	2.084021	2.012191	1.422649	0.714384	0.253758	0.063348	0.010944	0.001273	0.000099	3.347290	4.377248	4.662700	3.502763	1.830691	0.668430	0.169919	0.029627	0.003439	0.000262	2.224110	3.377314	3.991186	3.203904	1.756293	0.664919	0.173654	0.030804	0.003588	0.000266	0.349599	0.616315	0.804341	0.690880	0.399275	0.157913	0.042769	0.007805	0.000924	0.000068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	8	0.250000	51.250000	84.852855	634.233369	120.202462	351.170260	102.648657	79.742398	463.967629	39.184806	40.356434	35.339051	22.926857	10.630853	3.497796	0.810030	0.129893	0.014022	0.001015	49.040764	56.246530	54.307882	38.396475	19.280827	6.848772	1.709735	0.295371	0.034345	0.002675	12.982005	16.976556	18.083640	13.584983	7.100083	2.592412	0.659008	0.114905	0.013338	0.001015	1.827671	2.775322	3.279773	2.632821	1.443241	0.546399	0.142700	0.025313	0.002948	0.000218	0.010883	0.019187	0.025041	0.021508	0.012430	0.004915	0.001331	0.000242	0.000028	0.000001	0.002307	0.007193	0.009977	0.008070	0.004193	0.001452	0.000334	0.000049	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.922356	2.103031	1.956663	1.360275	0.680087	0.242323	0.061017	0.010689	0.001269	0.000102	3.545751	4.371910	4.479002	3.313297	1.726512	0.633101	0.162536	0.028785	0.003421	0.000271	2.346966	3.317188	3.769472	2.986952	1.635825	0.623002	0.164578	0.029718	0.003559	0.000278	0.367334	0.596072	0.749154	0.636985	0.368611	0.146888	0.040274	0.007482	0.000911	0.000071	0.000587	0.001502	0.002084	0.001756	0.000970	0.000363	0.000092	0.000016	0.000002	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	9	0.250000	51.250000	82.208601	619.377110	116.604581	339.519272	99.449835	78.486980	451.109633	40.494128	39.905156	33.695700	21.487668	9.916193	3.271647	0.763970	0.124180	0.013678	0.001022	50.737972	55.506642	51.643453	35.902604	17.949972	6.395775	1.610466	0.282116	0.033487	0.002696	13.463877	16.600959	17.007610	12.581208	6.555888	2.404001	0.617177	0.109301	0.012988	0.001029	1.875840	2.651302	3.012795	2.387357	1.307452	0.497941	0.131540	0.023751	0.002844	0.000221	0.011642	0.018892	0.023744	0.020189	0.011682	0.004655	0.001275	0.000236	0.000028	0.000001	0.002684	0.006865	0.009523	0.008023	0.004431	0.001658	0.000421	0.000071	0.000007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.027569	2.128005	1.909786	1.303551	0.647715	0.231093	0.058589	0.010388	0.001256	0.000104	3.735564	4.378299	4.319957	3.143843	1.631888	0.600514	0.155569	0.027950	0.003393	0.000278	2.461208	3.270339	3.573788	2.790280	1.524418	0.583349	0.155703	0.028572	0.003506	0.000286	0.377312	0.569792	0.688631	0.578013	0.334181	0.133965	0.037152	0.007026	0.000880	0.000072	0.000658	0.001449	0.001984	0.001710	0.000979	0.000383	0.000103	0.000019	0.000002	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	10	0.250000	51.250000	79.718285	605.287120	113.236303	328.615564	96.437237	77.265672	438.916355	41.649873	39.470177	32.160971	20.123566	9.223214	3.045284	0.715656	0.117695	0.013201	0.001015	52.228689	54.815858	49.194692	33.578513	16.684663	5.952788	1.509216	0.267593	0.032355	0.002681	13.875247	16.262599	16.045897	11.677380	6.061428	2.230526	0.577838	0.103816	0.012601	0.001033	1.908693	2.536184	2.771512	2.163892	1.182202	0.452393	0.120749	0.022157	0.002718	0.000221	0.011936	0.018026	0.021786	0.018286	0.010572	0.004237	0.001174	0.000221	0.000027	0.000001	0.003009	0.006621	0.009070	0.007816	0.004476	0.001750	0.000468	0.000084	0.000009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.127142	2.152376	1.865546	1.248718	0.615678	0.219624	0.055982	0.010031	0.001233	0.000105	3.910751	4.385451	4.171935	2.982868	1.539910	0.567782	0.148186	0.026962	0.003336	0.000282	2.561197	3.226995	3.394946	2.608723	1.420343	0.545663	0.147028	0.027385	0.003435	0.000290	0.384102	0.545208	0.633662	0.524078	0.302274	0.121756	0.034117	0.006557	0.000841	0.000072	0.000711	0.001392	0.001867	0.001625	0.000951	0.000382	0.000106	0.000020	0.000002	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	11	0.250000	51.250000	77.540898	591.967472	110.090851	318.412204	93.803197	76.481901	427.385834	42.656717	39.052622	30.746620	18.856875	8.570729	2.827947	0.667892	0.110959	0.012646	0.000997	53.523233	54.158160	46.940944	31.420297	15.491707	5.526195	1.408614	0.252389	0.031020	0.002637	14.223541	15.950042	15.173478	10.848797	5.600706	2.065042	0.538956	0.098060	0.012131	0.001025	1.930223	2.431996	2.558571	1.966041	1.070428	0.411233	0.110806	0.020638	0.002588	0.000218	0.012018	0.017059	0.019827	0.016398	0.009458	0.003809	0.001067	0.000204	0.000025	0.000001	0.003248	0.006363	0.008533	0.007429	0.004347	0.001746	0.000482	0.000090	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.207953	2.163179	1.813368	1.189264	0.581030	0.206951	0.052966	0.009576	0.001194	0.000104	4.053003	4.372001	4.014899	2.816720	1.443928	0.532629	0.139836	0.025724	0.003237	0.000281	2.633349	3.168204	3.212445	2.426231	1.314498	0.506261	0.137502	0.025950	0.003320	0.000289	0.395411	0.532110	0.595365	0.484627	0.278568	0.112651	0.031867	0.006217	0.000815	0.000072	0.004116	0.007342	0.009586	0.008363	0.004957	0.002028	0.000573	0.000111	0.000014	0.000001	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	12	0.250000	51.250000	75.316352	578.271139	106.894931	308.598931	91.112107	75.028739	416.639404	43.525910	38.650949	29.448391	17.688933	7.962429	2.622041	0.621540	0.104159	0.012039	0.000969	54.648328	53.540152	44.882087	29.435084	14.380893	5.122170	1.310934	0.237019	0.029555	0.002568	14.532449	15.676248	14.395821	10.099631	5.177349	1.909795	0.501396	0.092234	0.011605	0.001007	1.957873	2.355534	2.388426	1.803883	0.977318	0.376400	0.102230	0.019293	0.002467	0.000214	0.005146	0.006925	0.007748	0.006307	0.003625	0.001465	0.000414	0.000080	0.000010	0.000000	0.000040	0.000072	0.000095	0.000082	0.000048	0.000019	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.300396	2.188708	1.775279	1.138356	0.549379	0.194655	0.049796	0.009033	0.001135	0.000100	4.205525	4.384057	3.891711	2.676387	1.360377	0.501330	0.132218	0.024554	0.003136	0.000279	2.723530	3.147067	3.079235	2.282858	1.228755	0.473678	0.129475	0.024717	0.003218	0.000288	0.401048	0.515100	0.555321	0.444293	0.254166	0.103063	0.029396	0.005813	0.000778	0.000071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	13	0.250000	51.250000	73.162560	565.905249	104.042402	299.352355	88.506610	73.883911	405.930743	44.295808	38.247049	28.200331	16.548335	7.349996	2.404937	0.569125	0.095566	0.011113	0.000911	55.617295	52.916987	42.921400	27.522351	13.282478	4.706224	1.203921	0.218392	0.027434	0.002427	14.774414	15.401614	13.671955	9.402403	4.779134	1.761220	0.464494	0.086260	0.011017	0.000977	1.960404	2.265266	2.216441	1.643206	0.884461	0.340954	0.093196	0.017790	0.002315	0.000206	0.000995	0.001279	0.001379	0.001103	0.000630	0.000255	0.000072	0.000013	0.000001	0.000000	0.000732	0.001063	0.001271	0.001096	0.000664	0.000282	0.000083	0.000016	0.000002	0.000000	0.000022	0.000019	0.000013	0.000008	0.000003	0.000001	0.000000	0.000000	0.000000	0.000000	2.383141	2.209555	1.737459	1.089265	0.518985	0.182868	0.046769	0.008519	0.001080	0.000097	4.342636	4.390085	3.769730	2.536728	1.275029	0.467944	0.123501	0.023041	0.002969	0.000269	2.789672	3.111074	2.941337	2.138266	1.141746	0.439930	0.120855	0.023302	0.003081	0.000282	0.399130	0.492250	0.512020	0.402111	0.228551	0.092774	0.026635	0.005328	0.000725	0.000068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	14	0.250000	51.250000	71.167967	554.268200	101.386081	290.712190	86.093700	72.822308	395.881103	44.917572	37.847751	27.074593	15.532677	6.809145	2.215283	0.524121	0.088395	0.010372	0.000865	56.410607	52.301692	41.126867	25.783657	12.284734	4.328610	1.107042	0.201659	0.025556	0.002300	14.967805	15.131348	12.993165	8.743366	4.394655	1.612867	0.425670	0.079414	0.010232	0.000925	1.957501	2.183028	2.063925	1.500412	0.801158	0.308696	0.084803	0.016350	0.002161	0.000197	0.000925	0.001141	0.001187	0.000932	0.000529	0.000214	0.000061	0.000011	0.000001	0.000000	0.000703	0.001010	0.001199	0.001030	0.000624	0.000265	0.000078	0.000015	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.458542	2.227862	1.701518	1.042877	0.490120	0.171571	0.043827	0.008009	0.001023	0.000093	4.464823	4.392225	3.654151	2.404798	1.193921	0.435942	0.115059	0.021559	0.002803	0.000258	2.846310	3.075188	2.811709	2.000983	1.057288	0.406030	0.111720	0.021662	0.002893	0.000270	0.398439	0.474255	0.476661	0.367070	0.206971	0.083975	0.024230	0.004895	0.000677	0.000065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.454215	0.687656	8.000000	0.000000	1.180000	35.000000	15	0.250000	51.250000	69.145406	543.120101	98.866518	282.596917	83.646956	71.727628	386.454896	45.432374	37.461030	26.046935	14.607922	6.314230	2.040096	0.481938	0.081517	0.009635	0.000814	57.057719	51.704111	39.488741	24.203024	11.374670	3.981811	1.017124	0.185871	0.023734	0.002167	15.114397	14.868638	12.370096	8.140764	4.041681	1.475758	0.389500	0.072981	0.009486	0.000872	1.948991	2.105713	1.925298	1.370159	0.723970	0.278026	0.076498	0.014832	0.001980	0.000184	0.000982	0.001169	0.001175	0.000905	0.000510	0.000206	0.000059	0.000011	0.000001	0.000000	0.000671	0.000949	0.001113	0.000951	0.000575	0.000244	0.000072	0.000014	0.000002	0.000000	0.000128	0.000104	0.000070	0.000038	0.000016	0.000005	0.000001	0.000000	0.000000	0.000000	2.519994	2.237451	1.662555	0.996089	0.461265	0.160199	0.040812	0.007469	0.000959	0.000089	4.561966	4.380708	3.537430	2.276268	1.115229	0.404735	0.106734	0.020069	0.002630	0.000246	2.892121	3.037924	2.690110	1.872698	0.977806	0.373751	0.102881	0.020042	0.002701	0.000257	0.394919	0.455395	0.442640	0.333694	0.186188	0.075291	0.021759	0.004421	0.000618	0.000061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
